,date,store_name,city,county,category_name,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons
661,2021-04-06,Hy-Vee Food Store #2 / State Ankeny,Ankeny,POLK,Straight Rye Whiskies,6.0,750.0,22.49,33.74,30.0,1012.2,22.5,5.94
662,2017-12-19,Hy-Vee Drugstore / Iowa City,Iowa City,JOHNSON,Straight Rye Whiskies,12.0,750.0,16.0,24.0,60.0,1350.0,45.0,11.89
663,2021-04-15,Fareway Stores #022 / Sioux City,Sioux City,WOODBURY,Straight Rye Whiskies,6.0,750.0,40.0,60.0,60.0,3600.0,45.0,11.88
664,2020-10-26,Wal-Mart 1491 / Indianola,Indianola,WARREN,Temporary &  Specialty Packages,12.0,750.0,13.0,19.5,60.0,1170.0,45.0,11.88
665,2020-10-23,Wal-Mart 0646 / Anamosa,Anamosa,JONES,Temporary &  Specialty Packages,12.0,750.0,13.0,19.5,60.0,1170.0,45.0,11.88
666,2018-09-19,Hy-Vee Wine and Spirits / Iowa City,Iowa City,JOHNSON,Neutral Grain Spirits,12.0,750.0,9.0,13.5,60.0,810.0,45.0,11.88
667,2012-10-29,Hy-Vee Food Store / Chariton,CHARITON,Lucas,DECANTERS & SPECIALTY PACKAGES,12.0,750.0,3.63,5.45,60.0,327.0,45.0,11.89
668,2019-05-09,Hy-Vee #3 / BDI / Des Moines,Des Moines,POLK,Special Order Items,12.0,750.0,4.0,6.0,60.0,360.0,45.0,11.88
669,2020-12-01,Fareway Stores #022 / Sioux City,Sioux City,WOODBURY,Temporary &  Specialty Packages,6.0,750.0,17.5,26.25,60.0,1575.0,45.0,11.88
670,2019-07-22,Benz Distributing,Cedar Rapids,LINN,Special Order Items,12.0,750.0,7.0,10.5,60.0,630.0,45.0,11.88
671,2021-04-15,Mississippi River Distillery,Leclaire,Scott,American Distilled Spirit Specialty,6.0,750.0,14.0,21.0,60.0,1260.0,45.0,11.88
672,2013-01-08,Wal-Mart 0797 / W Burlington,WEST BURLINGTON,Des Moines,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,60.0,1627.8,45.0,11.89
673,2012-12-10,Costco Wholesale #1111 / Coralville,CORALVILLE,Johnson,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,60.0,1627.8,45.0,11.89
674,2013-10-22,Target Store T-2454 / Council Bluffs,COUNCIL BLUFFS,Pottawattamie,DECANTERS & SPECIALTY PACKAGES,12.0,750.0,9.74,15.74,60.0,944.4,45.0,11.89
675,2013-10-28,Hy-Vee Food Store #1 / Council Bluff,COUNCIL BLUFFS,Pottawattamie,Unknown,12.0,750.0,4.46,6.69,60.0,401.4,45.0,11.89
676,2013-10-11,Hy-Vee / Drugtown #1 / Cedar Rapids,CEDAR RAPIDS,Linn,Unknown,12.0,750.0,4.46,6.69,60.0,401.4,45.0,11.89
677,2015-10-19,Hy-Vee Food Store / Marion,MARION,Linn,SINGLE MALT SCOTCH,12.0,750.0,22.98,34.47,60.0,2068.2,45.0,11.89
678,2015-06-03,Hy-Vee Food Store #3 / Sioux City,SIOUX CITY,Woodbury,BARBADOS RUM,12.0,750.0,9.42,14.13,60.0,847.8,45.0,11.89
679,2014-10-27,Target Store T-1901 / WDM,WEST DES MOINES,Polk,DECANTERS & SPECIALTY PACKAGES,6.0,750.0,13.24,19.86,60.0,1191.6,45.0,11.89
680,2016-08-03,Fareway Stores #462 / Vinton,Vinton,Benton,IRISH WHISKIES,12.0,750.0,14.99,22.49,60.0,1349.4,45.0,11.89
681,2014-10-15,Hy-Vee #3 Food and Drugstore,DAVENPORT,Scott,IRISH WHISKIES,12.0,750.0,14.49,21.74,60.0,1304.4,45.0,11.89
682,2014-03-19,L and M Beverage,OELWEIN,Fayette,IRISH WHISKIES,12.0,750.0,14.49,21.74,60.0,1304.4,45.0,11.89
683,2015-01-06,Hy-Vee Food Store #3 / Cedar Rapids,CEDAR RAPIDS,Linn,IRISH WHISKIES,12.0,750.0,14.49,21.74,60.0,1304.4,45.0,11.89
684,2020-01-03,Costco Wholesale #1111 / Coralville,Coralville,JOHNSON,Straight Rye Whiskies,6.0,750.0,18.09,27.14,60.0,1628.4,45.0,11.88
685,2019-06-12,Hy-Vee Wine and Spirits / Ankeny,Ankeny,POLK,Straight Rye Whiskies,6.0,750.0,18.09,27.14,60.0,1628.4,45.0,11.88
686,2014-11-05,Hy-Vee Wine and Spirits / Coralville,CORALVILLE,Johnson,STRAIGHT RYE WHISKIES,6.0,750.0,18.09,27.14,60.0,1628.4,45.0,11.89
687,2020-02-06,Hy-Vee Food Store / Altoona,Altoona,POLK,Coffee Liqueurs,12.0,750.0,12.49,18.74,60.0,1124.4,45.0,11.88
688,2020-10-29,Happy's Wine & Spirits,Cedar Falls,BLACK HAWK,Straight Rye Whiskies,6.0,750.0,23.62,35.43,60.0,2125.8,45.0,11.88
689,2014-12-30,Prime Mart / Broadway Waterloo,WATERLOO,Black Hawk,DECANTERS & SPECIALTY PACKAGES,12.0,750.0,22.49,33.74,60.0,2024.4,45.0,11.89
690,2018-01-09,Hy-Vee Food Store #2 / State Ankeny,Ankeny,Polk,Coffee Liqueurs,12.0,750.0,12.49,18.74,60.0,1079.4,45.0,11.89
691,2017-07-27,Iowa Distilling Company,Cumming,WARREN,Straight Rye Whiskies,6.0,750.0,3.75,5.63,60.0,337.8,45.0,11.89
692,2018-01-17,Downtown Liquor,Sioux City,WOODBURY,American Distilled Spirit Specialty,12.0,750.0,7.94,11.91,60.0,714.6,45.0,11.89
693,2020-04-20,Hy-Vee #7 / Cedar Rapids,Cedar Rapids,LINN,Unknown,12.0,750.0,10.84,16.26,60.0,975.6,45.0,11.88
694,2020-01-23,Hy-Vee #3 / BDI / Des Moines,Des Moines,POLK,Single Malt Scotch,12.0,750.0,40.01,60.02,60.0,3149.4,45.0,11.88
695,2014-12-03,Hy-Vee Wine and Spirits / Bettendorf,BETTENDORF,Scott,DECANTERS & SPECIALTY PACKAGES,12.0,850.0,7.49,11.24,60.0,674.4,51.0,13.47
696,2020-11-24,Fareway Stores #987 / Davenport,Davenport,SCOTT,Temporary &  Specialty Packages,6.0,750.0,17.5,26.25,84.0,2205.0,63.0,16.64
697,2018-08-06,Hy-Vee Wine and Spirits / Waterloo,Waterloo,BLACK HAWK,Gold Rum,6.0,1750.0,15.0,22.5,36.0,810.0,63.0,16.64
698,2018-09-06,Hy-Vee Food Store #1 / Mason City,Mason City,CERRO GORD,Gold Rum,6.0,1750.0,15.0,22.5,36.0,810.0,63.0,16.64
699,2018-08-01,Hy-Vee #5 / Davenport,Davenport,SCOTT,Gold Rum,6.0,1750.0,15.0,22.5,36.0,810.0,63.0,16.64
700,2020-11-19,Wal-Mart 2764 / Altoona,Altoona,POLK,Temporary &  Specialty Packages,6.0,1750.0,18.0,27.0,36.0,972.0,63.0,16.64
701,2012-03-01,ATC Liquor,DAVENPORT,Scott,100 PROOF VODKA,12.0,750.0,3.3,4.96,84.0,416.64,63.0,16.64
702,2013-11-14,Wal-Mart 2889 / Clinton,CLINTON,Clinton,100 PROOF VODKA,6.0,1750.0,7.47,11.21,36.0,403.56,63.0,16.64
703,2013-10-08,Target Store T-0878 / Fort Dodge,FORT DODGE,Webster,DECANTERS & SPECIALTY PACKAGES,12.0,750.0,4.46,6.69,84.0,561.96,63.0,16.64
704,2013-10-11,Hy-Vee / Drugtown #1 / Cedar Rapids,CEDAR RAPIDS,Linn,APRICOT BRANDIES,6.0,1750.0,11.28,16.93,36.0,609.48,63.0,16.64
705,"2013-03-28,""Central City Liquor, Inc."",DES MOINES,Polk,BARBADOS RUM,12,500,4.95,7.43,156,1159.08,78.0,20.61",Unknown,Unknown,UNKNOWN,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,"2018-06-18,""Central City Liquor, Inc."",Des Moines,POLK,Special Order Items,1,750,52.46,78.69,120,3240.0,90.0,23.78",Unknown,Unknown,UNKNOWN,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,2012-10-24,Wal-Mart 1393 / Oskaloosa,OSKALOOSA,Mahaska,DECANTERS & SPECIALTY PACKAGES,12.0,750.0,3.63,5.45,120.0,654.0,90.0,23.78
708,2015-11-24,Hy-Vee / Urbandale,URBANDALE,Polk,DECANTERS & SPECIALTY PACKAGES,6.0,750.0,12.5,18.75,120.0,2250.0,90.0,23.78
709,2012-10-26,Hy-Vee Food Store #1 / Mason City,MASON CITY,Cerro Gordo,IRISH WHISKIES,12.0,750.0,13.15,20.1,120.0,2412.0,90.0,23.78
710,2018-08-15,Downtown Liquor,Sioux City,WOODBURY,Unknown,12.0,750.0,8.5,12.75,120.0,1530.0,90.0,23.77
711,2013-01-17,Fareway Stores #093 / Ames,AMES,Story,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,120.0,3255.6,90.0,23.78
712,2016-09-19,Hy-Vee Wine and Spirits / Atlantic,Unknown,UNKNOWN,Unknown,12.0,750.0,12.05,18.08,120.0,2169.6,90.0,23.78
713,2013-09-06,Hillstreet News and Tobacco,CEDAR FALLS,Black Hawk,IRISH WHISKIES,12.0,750.0,11.07,17.11,120.0,2053.2,90.0,23.78
714,2016-08-11,Costco Wholesale #788,West Des Moines,Dallas,IRISH WHISKIES,12.0,750.0,14.99,22.49,120.0,2698.8,90.0,23.78
715,2015-06-24,Hy-Vee Drugstore / Iowa City,IOWA CITY,Johnson,DECANTERS & SPECIALTY PACKAGES,12.0,750.0,11.49,17.24,120.0,2068.8,90.0,23.78
716,2015-08-04,Hy-Vee / Drugtown #1 / Cedar Rapids,CEDAR RAPIDS,Linn,STRAIGHT RYE WHISKIES,6.0,750.0,18.09,27.14,120.0,3256.8,90.0,23.78
717,2020-08-05,Sam's Club 6979 / Ankeny,Ankeny,POLK,Straight Rye Whiskies,6.0,750.0,18.09,27.14,120.0,3256.8,90.0,23.77
718,2019-06-10,Hy-Vee Food Store / Fleur / DSM,Des Moines,POLK,Straight Rye Whiskies,6.0,750.0,18.09,27.14,120.0,3256.8,90.0,23.77
719,2014-11-07,Sam's Club 6514 / Waterloo,WATERLOO,Black Hawk,STRAIGHT RYE WHISKIES,6.0,750.0,18.09,27.14,120.0,3256.8,90.0,23.78
720,2015-10-21,Sam's Club 6568 / Ames,AMES,Story,STRAIGHT RYE WHISKIES,6.0,750.0,18.09,27.14,120.0,3256.8,90.0,23.78
721,2015-03-04,Guppy's On The Go / Tripoli,TRIPOLI,Bremer,APRICOT BRANDIES,12.0,750.0,4.95,7.43,120.0,891.6,90.0,23.78
722,2014-06-11,Hy-Vee #2 / Dubuque,DUBUQUE,Dubuque,DECANTERS & SPECIALTY PACKAGES,12.0,850.0,11.49,17.24,120.0,2068.8,102.0,26.95
723,2014-06-11,Hy-Vee #5 / Davenport,DAVENPORT,Scott,DECANTERS & SPECIALTY PACKAGES,12.0,850.0,11.49,17.24,120.0,2068.8,102.0,26.95
724,2019-08-02,Hy-Vee #2 / Dubuque,Dubuque,DUBUQUE,Triple Sec,12.0,1000.0,2.33,3.5,132.0,462.0,132.0,34.87
725,2020-01-29,Sam's Club 6344 / Windsor Heights,Windsor Heights,Polk,Imported Distilled Spirit Specialty,12.0,1000.0,5.0,7.5,132.0,990.0,132.0,34.87
726,2013-08-05,Sam's Club 8162 / Cedar Rapids,CEDAR RAPIDS,Linn,DISTILLED SPIRITS SPECIALTY,12.0,1000.0,4.51,6.76,132.0,892.32,132.0,34.87
727,2013-09-23,Sam's Club 6472 / Council Bluffs,COUNCIL BLUFFS,Pottawattamie,DISTILLED SPIRITS SPECIALTY,12.0,1000.0,4.75,7.13,132.0,941.16,132.0,34.87
728,2012-06-21,Wilkie Liquors,MT VERNON,Linn,DISTILLED SPIRITS SPECIALTY,12.0,1000.0,4.75,7.13,132.0,941.16,132.0,34.87
729,2016-08-16,Sam's Club 8162 / Cedar Rapids,Cedar Rapids,Linn,DISTILLED SPIRITS SPECIALTY,12.0,1000.0,4.92,7.38,132.0,974.16,132.0,34.87
730,2019-06-17,Benz Distributing,Cedar Rapids,LINN,Imported Distilled Spirit Specialty,12.0,1000.0,5.0,7.5,156.0,1170.0,156.0,41.21
731,2018-01-09,Sam's Club 8162 / Cedar Rapids,Cedar Rapids,LINN,Triple Sec,12.0,1000.0,2.13,3.2,180.0,576.0,180.0,47.55
732,2019-07-01,Benz Distributing,Cedar Rapids,LINN,Imported Distilled Spirit Specialty,12.0,1000.0,5.0,7.5,180.0,1350.0,180.0,47.55
733,2020-04-20,Hy-Vee #3 Food & Drugstore / Davenport,Davenport,SCOTT,Special Order Items,12.0,750.0,13.0,19.5,240.0,4680.0,180.0,47.55
734,2018-06-14,Wilkie Liquors,Mount Vernon,LINN,Triple Sec,12.0,1000.0,3.84,5.76,180.0,1036.8,180.0,47.55
735,2016-03-03,Hy-Vee #3 / BDI / Des Moines,DES MOINES,Polk,TRIPLE SEC,12.0,1000.0,2.42,3.63,180.0,653.4,180.0,47.55
736,2012-10-03,Sam's Club 6344 / Windsor Heights,WINDSOR HEIGHTS,Polk,DISTILLED SPIRITS SPECIALTY,12.0,1000.0,4.75,7.13,180.0,1283.4,180.0,47.55
737,2020-10-22,Hy-Vee Food Store #1 / Mason City,Mason City,CERRO GORD,Straight Rye Whiskies,6.0,750.0,18.09,27.14,240.0,6513.6,180.0,47.55
738,2019-06-26,Hy-Vee Wine & Spirits #2 / Davenport,Davenport,SCOTT,Imported Distilled Spirit Specialty,12.0,1000.0,4.85,7.28,180.0,1310.4,180.0,47.55
739,2013-01-28,Wilkie Liquors,MT VERNON,Linn,TRIPLE SEC,12.0,1000.0,3.75,5.62,180.0,1011.6,180.0,47.55
740,2013-04-01,Wilkie Liquors,MT VERNON,Linn,TRIPLE SEC,12.0,1000.0,3.75,5.62,180.0,1011.6,180.0,47.55
741,2014-09-22,Sam's Club 8162 / Cedar Rapids,CEDAR RAPIDS,Linn,TRIPLE SEC,12.0,1000.0,2.13,3.2,204.0,652.8,204.0,53.89
742,2020-04-22,Sam's Club 6344 / Windsor Heights,Windsor Heights,Polk,Special Order Items,6.0,1750.0,9.06,13.59,288.0,3913.92,504.0,133.14
743,2020-10-29,Sam's Club 8162 / Cedar Rapids,Cedar Rapids,LINN,Special Order Items,6.0,1750.0,9.06,13.59,288.0,3913.92,504.0,133.14
744,2020-01-22,Sam's Club 6472 / Council Bluffs,Council Bluffs,POTTAWATTA,Special Order Items,6.0,1750.0,9.06,13.59,288.0,3913.92,504.0,133.14
745,2017-08-10,Wilkie Liquors,Mount Vernon,LINN,Imported Distilled Spirit Specialty,12.0,1000.0,5.17,7.76,720.0,5313.6,720.0,190.2
746,2019-06-19,Sam's Club 6568 / Ames,Ames,STORY,Single Malt Scotch,12.0,750.0,34.99,52.49,99.0,5196.51,74.25,19.61
747,2014-03-31,Sam's Club 6514 / Waterloo,WATERLOO,Black Hawk,DISTILLED SPIRITS SPECIALTY,12.0,1000.0,4.51,6.76,564.0,3812.64,564.0,148.99
748,2019-08-08,Hy-Vee #3 / BDI / Des Moines,Des Moines,POLK,Imported Distilled Spirit Specialty,12.0,1000.0,4.85,7.28,660.0,4804.8,660.0,174.35
749,2020-08-03,Hy-Vee #3 / BDI / Des Moines,Des Moines,POLK,Imported Distilled Spirit Specialty,12.0,1000.0,4.85,7.28,660.0,4804.8,660.0,174.35
750,2020-10-12,Hy-Vee #3 / BDI / Des Moines,Des Moines,POLK,Imported Distilled Spirit Specialty,12.0,1000.0,4.85,7.28,660.0,4804.8,660.0,174.35
751,2017-08-11,Sam's Club 6979 / Ankeny,Ankeny,POLK,Special Order Items,6.0,1750.0,9.06,13.59,864.0,11741.76,1512.0,399.43
752,2012-10-26,Hy-Vee Food Store #1 / Mason City,MASON CITY,Cerro Gordo,IRISH WHISKIES,6.0,1750.0,24.9,37.35,90.0,3361.5,157.5,41.61
753,2020-01-15,Foundry Distilling Company,West Des Moines,POLK,Iowa Distillery Whiskies,6.0,750.0,7.93,11.9,210.0,2499.0,157.5,41.6
754,2018-09-06,Sam's Club 8238 / Davenport,Davenport,SCOTT,Special Order Items,6.0,1750.0,8.51,12.77,360.0,4597.2,630.0,166.42
755,2018-08-16,Sam's Club 6344 / Windsor Heights,Windsor Heights,Polk,Special Order Items,6.0,1750.0,8.51,12.77,360.0,4597.2,630.0,166.42
756,"2019-08-01,""Central City Liquor, Inc."",Des Moines,POLK,Straight Rye Whiskies,6,750,44.0,66.0,132,9504.0,99.0,26.15",Unknown,Unknown,UNKNOWN,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,2018-06-07,Wilkie Liquors,Mount Vernon,LINN,Triple Sec,12.0,1000.0,3.84,5.76,300.0,1728.0,300.0,79.25
758,2017-12-14,Wilkie Liquors,Mount Vernon,LINN,Triple Sec,12.0,1000.0,3.84,5.76,300.0,1728.0,300.0,79.25
759,2019-08-08,Wilkie Liquors,Mount Vernon,LINN,Imported Distilled Spirit Specialty,12.0,1000.0,5.0,7.5,600.0,4500.0,600.0,158.5
760,2012-10-26,Hy-vee  #2 / Ames,AMES,Story,COFFEE LIQUEURS,12.0,750.0,10.5,16.49,180.0,2968.2,135.0,35.66
761,2014-11-20,Wal-Mart 0810 / Mason City,MASON CITY,Cerro Gordo,DECANTERS & SPECIALTY PACKAGES,12.0,750.0,3.64,5.46,180.0,982.8,135.0,35.66
762,2020-01-30,Wilkie Liquors,Mount Vernon,LINN,Imported Distilled Spirit Specialty,12.0,1000.0,5.0,7.5,540.0,4050.0,540.0,142.65
763,2016-08-18,Wilkie Liquors,Mount Vernon,Linn,DISTILLED SPIRITS SPECIALTY,12.0,1000.0,4.92,7.38,540.0,3985.2,540.0,142.65
764,2012-01-31,Hy-Vee Drugstore / Muscatine,MUSCATINE,Muscatine,APRICOT BRANDIES,24.0,375.0,3.34,5.0,5.0,25.0,1.88,0.5
765,2014-01-06,Smokin' Joe's #6 Tobacco and Liquor,CEDAR RAPIDS,Linn,APRICOT BRANDIES,24.0,375.0,3.23,4.85,5.0,24.25,1.88,0.5
766,2015-07-22,Smokin' Joe's #6 Tobacco and Liquor,CEDAR RAPIDS,Linn,APRICOT BRANDIES,24.0,375.0,3.23,4.85,5.0,24.25,1.88,0.5
767,"2017-12-13,""Central City Liquor, Inc."",Des Moines,POLK,Gold Rum,24,375,4.5,6.75,5,33.75,1.88,0.5",Unknown,Unknown,UNKNOWN,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,2012-01-26,Smokin' Joe's #6 Tobacco and Liquor,CEDAR RAPIDS,Linn,BUTTERSCOTCH SCHNAPPS,24.0,375.0,3.06,4.59,5.0,22.95,1.88,0.5
769,2013-01-03,Smokin' Joe's #10 Tobacco and Liquor,MARION,Linn,APPLE SCHNAPPS,24.0,375.0,3.06,4.59,5.0,22.95,1.88,0.5
770,2012-02-22,Hy-Vee Wine and Spirits / Denison,DENISON,Crawford,BUTTERSCOTCH SCHNAPPS,24.0,375.0,3.06,4.59,5.0,22.95,1.88,0.5
771,2013-08-20,Casey's General Store #1139 / Nora S,NORA SPRINGS,Floyd,APRICOT BRANDIES,24.0,375.0,3.22,4.83,5.0,24.15,1.88,0.5
772,2013-09-16,Hy-Vee Wine and Spirits / Bettendorf,BETTENDORF,Scott,APRICOT BRANDIES,24.0,375.0,3.22,4.83,5.0,24.15,1.88,0.5
773,2015-07-27,Smokin' Joe's #13 Tobacco & Liquor O,CEDAR RAPIDS,Linn,IRISH WHISKIES,24.0,375.0,6.74,10.11,5.0,50.55,1.88,0.5
774,2015-06-02,Dyno's #53 / Sibley,SIBLEY,Osceola,BLACKBERRY BRANDIES,24.0,375.0,3.55,5.33,5.0,26.65,1.88,0.5
775,2015-02-17,Dyno's #53 / Sibley,SIBLEY,Osceola,BLACKBERRY BRANDIES,24.0,375.0,3.55,5.33,5.0,26.65,1.88,0.5
776,2014-12-08,Fast Ave One Stop,MUSCATINE,Muscatine,PEACH BRANDIES,24.0,375.0,3.05,4.58,5.0,22.9,1.88,0.5
777,2015-02-03,Dyno's #53 / Sibley,SIBLEY,Osceola,CINNAMON SCHNAPPS,24.0,375.0,3.07,4.61,5.0,23.05,1.88,0.5
778,2015-04-20,Smokin' Joe's #9 Tobacco and Liquor,WASHINGTON,Washington,APPLE SCHNAPPS,24.0,375.0,3.07,4.61,5.0,23.05,1.88,0.5
779,2012-08-08,Hy-Vee Drugstore / Ankeny,ANKENY,Polk,BLACKBERRY BRANDIES,24.0,375.0,3.54,5.31,5.0,26.55,1.88,0.5
780,2013-07-16,Liquor Tobacco & Grocery / Fort Dodg,FORT DODGE,Webster,BLACKBERRY BRANDIES,24.0,375.0,3.54,5.31,5.0,26.55,1.88,0.5
781,2014-05-28,Wal-Mart 0913 / Decorah,DECORAH,Winneshiek,DECANTERS & SPECIALTY PACKAGES,6.0,1950.0,17.75,26.63,78.0,2077.14,152.1,40.18
782,2019-07-29,John's Qwik Stop,Vinton,BENTON,Unknown,10.0,600.0,6.0,9.0,4.0,36.0,2.4,0.63
783,2020-01-03,Hy-Vee #2 / Coralville,Coralville,JOHNSON,Single Malt Scotch,12.0,200.0,7.5,11.25,12.0,135.0,2.4,0.63
784,2014-12-22,Hy-Vee Food Store / Cedar Falls,CEDAR FALLS,Black Hawk,DECANTERS & SPECIALTY PACKAGES,6.0,400.0,14.84,22.26,6.0,133.56,2.4,0.63
785,2014-01-15,Hy-Vee #2 / Dubuque,DUBUQUE,Dubuque,DECANTERS & SPECIALTY PACKAGES,6.0,400.0,14.84,22.26,6.0,133.56,2.4,0.63
786,2013-11-14,Ingersoll Liquor and Beverage,DES MOINES,Polk,DECANTERS & SPECIALTY PACKAGES,6.0,400.0,14.84,22.26,6.0,133.56,2.4,0.63
787,2016-08-08,Hy-Vee Drugstore / Council Bluffs,Council Bluffs,UNKNOWN,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,4.0,35.64,2.4,0.63
788,2016-08-08,Hy-Vee Drugstore / Council Bluffs,Council Bluffs,UNKNOWN,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,4.0,35.64,2.4,0.63
789,2014-10-02,Hy-Vee / Waukee,WAUKEE,Dallas,DECANTERS & SPECIALTY PACKAGES,6.0,400.0,6.01,9.02,6.0,54.12,2.4,0.63
790,2015-11-09,Hy-Vee #4 / WDM,WEST DES MOINES,Polk,DECANTERS & SPECIALTY PACKAGES,6.0,400.0,14.99,22.49,6.0,134.94,2.4,0.63
791,2019-01-31,Fareway Stores #983 / Grimes,Grimes,POLK,Neutral Grain Spirits Flavored,8.0,300.0,8.75,13.13,8.0,105.04,2.4,0.63
792,2019-07-26,World Liquor & Tobacco + Vapors,Boone,BOONE,Neutral Grain Spirits Flavored,8.0,300.0,8.75,13.13,8.0,105.04,2.4,0.63
793,2019-05-30,Jiffy #926 / Spirit Lake,Spirit Lake,DICKINSON,Neutral Grain Spirits Flavored,8.0,300.0,8.75,13.13,8.0,105.04,2.4,0.63
794,2019-06-26,Hy-Vee Wine and Spirits / Ankeny,Ankeny,POLK,Neutral Grain Spirits Flavored,8.0,300.0,8.75,13.13,8.0,105.04,2.4,0.63
795,2019-02-27,Hy-Vee Wine and Spirits / Ankeny,Ankeny,POLK,Neutral Grain Spirits Flavored,8.0,300.0,8.75,13.13,8.0,105.04,2.4,0.63
796,2015-03-19,Hy-Vee / Urbandale,URBANDALE,Polk,DECANTERS & SPECIALTY PACKAGES,6.0,800.0,23.31,34.97,6.0,209.82,4.8,1.27
797,2015-10-14,Sam's Mini Mart / Morningside Ave Si,SIOUX CITY,Woodbury,MISCELLANEOUS SCHNAPPS,48.0,100.0,0.89,1.34,48.0,64.32,4.8,1.27
798,2016-08-11,Hy-Vee #2 Food Store / Mason City,Mason City,Cerro Gordo,MISCELLANEOUS SCHNAPPS,48.0,100.0,0.89,1.34,48.0,64.32,4.8,1.27
799,2016-08-17,Round Window Liquor,Knoxville,Marion,MISCELLANEOUS SCHNAPPS,48.0,100.0,0.89,1.34,48.0,64.32,4.8,1.27
800,2016-03-08,Hy-Vee / Waukee,WAUKEE,Dallas,MISCELLANEOUS SCHNAPPS,48.0,100.0,0.89,1.34,48.0,64.32,4.8,1.27
801,2015-10-28,Hy-Vee Food Store / Altoona,ALTOONA,Polk,MISCELLANEOUS SCHNAPPS,48.0,100.0,0.89,1.34,48.0,64.32,4.8,1.27
802,2015-11-25,Super Stop 2 / Altoona,ALTOONA,Polk,MISCELLANEOUS SCHNAPPS,48.0,100.0,0.89,1.34,48.0,64.32,4.8,1.27
803,2016-02-24,Ram Liquor Mart,DAVENPORT,Scott,Unknown,24.0,200.0,5.74,8.61,24.0,206.64,4.8,1.27
804,2013-03-19,Hy-Vee Wine and Spirits / Hubbell,DES MOINES,Polk,IRISH WHISKIES,1.0,4800.0,45.47,68.21,1.0,68.21,4.8,1.27
805,2013-05-31,Hy-Vee Food Store / Fleur / DSM,DES MOINES,Polk,IRISH WHISKIES,1.0,4800.0,45.47,68.21,1.0,68.21,4.8,1.27
806,2013-02-20,Hy-Vee Food Store / Sheldon,SHELDON,O'Brien,IRISH WHISKIES,1.0,4800.0,45.47,68.21,1.0,68.21,4.8,1.27
807,2015-06-15,Super Saver Liquor LLC,DAVENPORT,Scott,PEACH BRANDIES,24.0,200.0,1.96,2.94,24.0,70.56,4.8,1.27
808,2016-03-10,Logan Convenience Store,WATERLOO,Black Hawk,PEACH BRANDIES,24.0,200.0,1.96,2.94,24.0,70.56,4.8,1.27
809,2016-08-08,Family Pantry,Des Moines,Polk,MISCELLANEOUS  BRANDIES,24.0,200.0,1.96,2.94,24.0,70.56,4.8,1.27
810,"2015-09-24,""Ray's Supermarket, Inc."",WATERLOO,Black Hawk,APRICOT BRANDIES,24,200,1.96,2.94,24,70.56,4.8,1.27",Unknown,Unknown,UNKNOWN,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,2016-03-03,Hy-Vee Food Store #3 / Des Moines,DES MOINES,Polk,PEACH BRANDIES,24.0,200.0,1.96,2.94,24.0,70.56,4.8,1.27
812,2016-03-02,Smokin' Joe's #18 Tobacco and Liquor,IOWA CITY,Johnson,PEACH BRANDIES,24.0,200.0,1.96,2.94,24.0,70.56,4.8,1.27
813,2015-11-05,Prime Mart / Broadway Waterloo,WATERLOO,Black Hawk,PEACH BRANDIES,24.0,200.0,1.96,2.94,24.0,70.56,4.8,1.27
814,2016-08-10,Sam's Mini Mart / Sioux City,Sioux City,Woodbury,PEACH BRANDIES,24.0,200.0,1.96,2.94,24.0,70.56,4.8,1.27
815,2015-03-05,Sahota Food Mart,DES MOINES,Polk,DECANTERS & SPECIALTY PACKAGES,6.0,800.0,18.49,27.74,6.0,166.44,4.8,1.27
816,2014-12-26,Sahota Food Mart,DES MOINES,Polk,DECANTERS & SPECIALTY PACKAGES,6.0,800.0,18.49,27.74,6.0,166.44,4.8,1.27
817,2014-07-23,Smokin' Joe's #7 Tobacco and Liquor,CEDAR RAPIDS,Linn,DECANTERS & SPECIALTY PACKAGES,24.0,200.0,5.49,8.24,24.0,197.76,4.8,1.27
818,2014-07-01,Smokin' Joe's #7 Tobacco and Liquor,CEDAR RAPIDS,Linn,DECANTERS & SPECIALTY PACKAGES,24.0,200.0,5.49,8.24,24.0,197.76,4.8,1.27
819,2019-02-14,Hy-Vee Food Store #1 / Mason City,Mason City,CERRO GORD,Neutral Grain Spirits Flavored,8.0,300.0,8.75,13.13,16.0,210.08,4.8,1.26
820,2015-04-22,Hy-Vee Food Store / Cedar Falls,CEDAR FALLS,Black Hawk,IRISH WHISKIES,1.0,4800.0,45.12,67.68,1.0,67.68,4.8,1.27
