store_number,store_name,zip_code,address,store_location,etl_date
2840,CVS PHARMACY #8633 / BETTENDORF,527220,2002 SPRUCE HILLS DR,POINT(-90.503814 41.550134),2025-02-25T12:40:58.468704
2841,CVS PHARMACY #8532 / CEDAR RAPIDS,52403,2711 MT VERNON RD,POINT(-91.627468 41.976883),2025-02-25T12:40:58.468704
2843,CVS PHARMACY #8526 / CEDAR RAPIDS,52402,4116 CENTER POINTE RD,POINT(-91.665139 42.020729),2025-02-25T12:40:58.468704
2844,CVS PHARMACY #8547 / IOWA CITY,52240,2425 MUSCATINE AVE,POINT(-91.500088 41.649547),2025-02-25T12:40:58.468704
2845,CVS PHARMACY #4816 / COUNCIL BLUFFS,515030,545 W WASHINGTON ST,POINT(-95.85122 41.26263),2025-02-25T12:40:58.468704
2846,CVS PHARMACY #8443 / CEDAR RAPIDS,524040,3419 16TH AVE SW,POINT(-91.716615 41.963516),2025-02-25T12:40:58.468704
2847,CVS PHARMACY #10032 / MARION,523020,"3499, 7TH AVE",POINT(-91.574303 42.035914),2025-02-25T12:40:58.468704
2848,CVS PHARMACY #10114 / ANKENY,500230,104 E FIRST ST,POINT(-93.60065 41.73194),2025-02-25T12:40:58.468704
2849,CVS PHARMACY #10162 / DES MOINES,503200,3151 SE 14TH ST,POINT(-93.595947983 41.555725006),2025-02-25T12:40:58.468704
2850,CVS / PHARMACY #10161 / DES MOINES,50313,215 E EUCLID AVE,POINT(-93.615656 41.627686),2025-02-25T12:40:58.468704
2851,CVS / PHARMACY #10282 / FORT DODGE,505010,2029 5TH AVE SOUTH,POINT(-94.170324 42.501169),2025-02-25T12:40:58.468704
2852,CVS PHARMACY #10329 / MERLE HAY,503100,2303 MERLE HAY RD,POINT(-93.697273039 41.6152449840001),2025-02-25T12:40:58.468704
2853,CVS PHARMACY #10452  /  AMES,50014,2420 LINCOLN WAY,POINT(-93.649579 42.022745),2025-02-25T12:40:58.468704
2854,CVS / PHARMACY #10480 / URBANDALE,503230,14201 HICKMAN RD,POINT(-93.814927 41.614948),2025-02-25T12:40:58.468704
2951,DAHL'S / HICKMAN,50322,8700 HICKMAN,,2025-02-25T12:40:58.468704
2953,DAHL'S / E. EUCLID,50316,1320 E. EUCLID,POINT(-93.602851 41.627778),2025-02-25T12:40:58.468704
2954,DAHL'S / INGERSOLL,50300,3425 INGERSOLL,POINT(-93.663337 41.586313),2025-02-25T12:40:58.468704
2955,DAHL'S / BEAVER,50310,1819 BEAVER,POINT(-93.672695 41.610525),2025-02-25T12:40:58.468704
2956,DAHL'S / FLEUR DR,50300,4121 FLEUR DRIVE,POINT(-93.64492 41.546838),2025-02-25T12:40:58.468704
2958,DAHL'S / E 33RD,50317,3400 E 33 ST,POINT(-93.551522 41.62616),2025-02-25T12:40:58.468704
2959,DAHL'S / MERLE HAY,50310,4343 MERLE HAY ROAD,POINT(-93.697647 41.637408),2025-02-25T12:40:58.468704
2960,DAHL'S / WDM,50265,1208 PROSPECT,POINT(-93.71984 41.580977),2025-02-25T12:40:58.468704
2961,DAHL'S / EP TRUE / WDM,50265,5003 E P TRUE PARKWAY,POINT(-93.772517 41.571897),2025-02-25T12:40:58.468704
2962,DAHL'S / JOHNSTON,50131,5440 NW 86TH ST,POINT(-93.736517 41.659057),2025-02-25T12:40:58.468704
2963,DAHL'S / CLIVE,50325,15500 HICKMAN,POINT(-93.831913 41.614713),2025-02-25T12:40:58.468704
2964,DAHL'S / ANKENY,50023,1802 N ANKENY BLVD,POINT(-93.600365 41.747345),2025-02-25T12:40:58.468704
3003,SUPER VALU / MARK'S,51449,820 E. MAIN STREET,POINT(-94.724867 42.267363),2025-02-25T12:40:58.468704
3013,KEITH'S FOODS,52537,207 E LOCUST ST,POINT(-92.412847 40.752691),2025-02-25T12:40:58.468704
3016,SUPER VALU / BENDER'S,50622,200 SOUTH STATE ST,POINT(-92.33724 42.672008),2025-02-25T12:40:58.468704
3041,SHUGAR'S SUPER VALU / COLFAX,50054,28 E HOWARD,POINT(-93.244443 41.677932),2025-02-25T12:40:58.468704
3045,BRITT FOOD CENTER,504230,8 2ND ST NW,POINT(-93.802597 43.098694),2025-02-25T12:40:58.468704
3054,MCNALLY'S SUPER VALU,501120,1026 MAIN,POINT(-92.725358006 41.745640995),2025-02-25T12:40:58.468704
3056,CLARION SUPER VALU II,50525,325 CENTRAL AVE W,POINT(-93.735875 42.731643),2025-02-25T12:40:58.468704
3064,SHUGAR'S SUPER VALU / ADEL,50003,804 NILE KINNICK DR S,POINT(-94.016796 41.61025),2025-02-25T12:40:58.468704
3065,MONTEZUMA SUPER VALU,50171,201 S FRONT ST,POINT(-92.527248 41.584179),2025-02-25T12:40:58.468704
3162,NASH FINCH / WHOLESALE FOOD,52761,807 GRANDVIEW,POINT(-91.064113 41.408437),2025-02-25T12:40:58.468704
3172,NASH FINCH / ECONOFOODS #51,50428,20 SOUTH 4TH ST,POINT(-93.380368 43.135941),2025-02-25T12:40:58.468704
3352,CORK 'N' BOTTLE,52057,900 EAST MAIN ST.,POINT(-91.445038 42.484073),2025-02-25T12:40:58.468704
3354,SAM'S CLUB 8238 / DAVENPORT,528070,3845 ELMORE AVE.,POINT(-90.527081 41.559731),2025-02-25T12:40:58.468704
3385,SAM'S CLUB 8162 / CEDAR RAPIDS,52402,2605 BLAIRS FERRY RD NE,POINT(-91.67969 42.031819),2025-02-25T12:40:58.468704
3390,OKOBOJI AVENUE LIQUOR,513510,1610 OKOBOJI AVENUE,POINT(-95.149544969 43.33153601),2025-02-25T12:40:58.468704
3393,THE HANGOUT LIQUORS,50466,111 W MAIN ST.,POINT(-92.555014 43.363838),2025-02-25T12:40:58.468704
3400,LAST STOP BEVERAGE SHOP,50317,2839 E. UNIVERSITY,POINT(-93.561517 41.600476),2025-02-25T12:40:58.468704
3403,ECON-O-MART / COLUMBUS JUNCTION,527380,103 WALNUT ST. E,POINT(-91.359420014 41.279544985),2025-02-25T12:40:58.468704
3417,BIG G FOOD STORE,523010,PO BOX 261  310 W DILLON,,2025-02-25T12:40:58.468704
3420,SAM'S CLUB 6344 / WINDSOR HEIGHTS,503110,1101  73RD ST,POINT(-93.718027 41.599172),2025-02-25T12:40:58.468704
3437,SCOTT'S FOODS,50211,1120 SUNSET DRIVE,POINT(-93.678037 41.479944),2025-02-25T12:40:58.468704
3440,HAWKEYE PANTRY,50309,501 LOCUST ST,POINT(-93.624104 41.586991),2025-02-25T12:40:58.468704
3443,SUPER SAVER IV,515030,1141 N BROADWAY,POINT(-95.835438033 41.271066019),2025-02-25T12:40:58.468704
3447,SAM'S CLUB 6432 / SIOUX CITY,511060,4201 S. YORK ST.,POINT(-96.37082 42.43407),2025-02-25T12:40:58.468704
3451,BARNES FOODLAND,52742,622 10TH ST,POINT(-90.540132 41.825139),2025-02-25T12:40:58.468704
3456,QUICK SHOP / CLEAR LAKE,504280,904 N 8TH ST,POINT(-93.3788 43.14286),2025-02-25T12:40:58.468704
3461,HOMETOWN FOODS / STUART,502500,607 S DIVISION ST,POINT(-94.318439 41.497693),2025-02-25T12:40:58.468704
3465,HOMETOWN FOODS / PANORA,502160,601 E MAIN,POINT(-94.3574339959999 41.6926249960001),2025-02-25T12:40:58.468704
3477,SAM'S CLUB 6472 / COUNCIL BLUFFS,515010,3221 MANAWA CENTRE DR,POINT(-95.844701964 41.225828007),2025-02-25T12:40:58.468704
3480,C'S SPENCER LIQUOR,51301,719  2ND AVE W PO BOX 401,POINT(-95.147741 43.14521),2025-02-25T12:40:58.468704
3482,KICK THE CAN,51401,525 N MAPLE ST,POINT(-94.861667 42.063255),2025-02-25T12:40:58.468704
3484,JEFF'S FOODS,510350,110 W CEDAR ST,POINT(-95.808579 42.825681),2025-02-25T12:40:58.468704
3488,BENDER'S FOODS,52031,400 S SECOND,POINT(-90.42297 42.25544),2025-02-25T12:40:58.468704
3492,JUBILEE FOODS / ROCKWELL CITY,50579,319 COURT ST,POINT(-94.632453 42.394636),2025-02-25T12:40:58.468704
3494,SAM'S CLUB 6514 / WATERLOO,50702,210 EAST TOWER PARK DR,POINT(-92.352359 42.456358),2025-02-25T12:40:58.468704
3495,GREAT PASTIMES,52310,228 N MAIN ST,POINT(-91.183413 42.240132),2025-02-25T12:40:58.468704
3514,KAREN'S SPIRITS AND WINE,505010,328  2ND AVE S,POINT(-94.192501 42.502311),2025-02-25T12:40:58.468704
3521,AMERISTAR CASINO / COUNCIL BLUFFS,51501,2200 RIVER ROAD,POINT(-95.909384 41.242291),2025-02-25T12:40:58.468704
3524,SAM'S CLUB 6568 / AMES,500100,305 AIRPORT RD,POINT(-93.613648 42.001123),2025-02-25T12:40:58.468704
3525,WINES AND SPIRITS / WASHINGTON,523530,106 W 2ND ST,POINT(-91.692147959 41.3006520000001),2025-02-25T12:40:58.468704
3528,SUPER TARGET T-0804 MASON CITY,504010,3450  4TH ST SW,POINT(-93.250371 43.148393),2025-02-25T12:40:58.468704
3529,A TO Z LIQUOR AND SMOKE SHOP,51012,114 S SECOND,POINT(-95.55132 42.749013),2025-02-25T12:40:58.468704
3530,PRIMGHAR LIQUOR STORE,51245,175  1ST ST SE,POINT(-95.627419 43.086376),2025-02-25T12:40:58.468704
3531,OSAGE LIQUORS,50461,508 MAIN ST,POINT(-92.814028 43.284116),2025-02-25T12:40:58.468704
3534,A. V. LIQUOR,50603,207 S HILLTOP AVE,POINT(-92.411781 43.196371),2025-02-25T12:40:58.468704
3536,GENO'S LIQUOR,50533,111 S COMMERCIAL AVE,POINT(-93.904495 42.663626),2025-02-25T12:40:58.468704
3540,SUPER TARGET T-0533 / DAVENPORT,528070,5225 ELMORE AVE,POINT(-90.528585 41.573196),2025-02-25T12:40:58.468704
3542,CHUCK'S SPORTSMANS BEVERAGE,504720,244 W 4TH ST,POINT(-92.921298 43.378499),2025-02-25T12:40:58.468704
3543,PRONTO MARKET,51028,101 MAIN ST,POINT(-95.967322 42.587074),2025-02-25T12:40:58.468704
3549,QUICKER LIQUOR STORE,526270,1414 48TH ST,POINT(-91.373211 40.624226),2025-02-25T12:40:58.468704
3554,DICK'S BEVERAGE DEPOT,50676,102 N MAIN,POINT(-92.258152 42.809882),2025-02-25T12:40:58.468704
3562,WAL-MART 0797 / W BURLINGTON,52655,324 WEST AGENCY RD,POINT(-91.158407 40.813125),2025-02-25T12:40:58.468704
3563,WAL-MART 0559 / MUSCATINE,527610,3003 NORTH HWY 61,POINT(-91.025913 41.45529),2025-02-25T12:40:58.468704
3565,HARTIG DRUG STORE #10 / IOWA CITY,52246,701 MORMON TREK BLVD,POINT(-91.574025 41.651984),2025-02-25T12:40:58.468704
3569,KATY DID GENERAL STORE,50044,419 MERRILL ST,POINT(-92.886643 41.204759),2025-02-25T12:40:58.468704
3573,QUIK SHOP FOODS / FOUR M IN,52501,405 S MADISON,POINT(-92.410414 40.999034),2025-02-25T12:40:58.468704
3576,LIQUOR STORE / HARTLEY,51346,10  3RD ST NW,POINT(-95.477367 43.184821),2025-02-25T12:40:58.468704
3582,KORTHOUSE LIQUOR,50144,102 W 1ST ST,POINT(-93.747995 40.739495),2025-02-25T12:40:58.468704
3583,MAC'S LIQUOR AND VIDEOS,50060,220 EAST JEFFERSON,POINT(-93.315977 40.757158),2025-02-25T12:40:58.468704
3584,L AND M BEVERAGE,50662,1011 S FREDERICK M/A PO BX 572,,2025-02-25T12:40:58.468704
3587,SAVE A LOT  #482,52632,2122 MAIN ST,POINT(-91.396888 40.408821),2025-02-25T12:40:58.468704
3591,ACKLEY SUPER FOODS,50601,526 MAIN ST,POINT(-93.055216 42.554159),2025-02-25T12:40:58.468704
3592,WAL-MART 0886 / FORT DODGE,505010,3036 1ST AVE SOUTH,POINT(-94.153456 42.505334),2025-02-25T12:40:58.468704
3596,LADDY'S BAR AND GRILL,52134,204 MAIN ST,POINT(-92.361168 43.491139),2025-02-25T12:40:58.468704
3606,SCOTTY'S LIQUOR STORE,50638,804 G AVE,POINT(-92.774215 42.361514),2025-02-25T12:40:58.468704
3611,LOGAN SUPER FOODS,515460,403 E 6TH,POINT(-95.786133 41.644108),2025-02-25T12:40:58.468704
3612,B AND C LIQUOR / MAQUOKETA,520600,509 E PLATT,POINT(-90.659692 42.06922),2025-02-25T12:40:58.468704
3614,IDA GROVE FOOD PRIDE,51445,200 OAK GROVE DR,POINT(-95.471843 42.350621),2025-02-25T12:40:58.468704
3615,EMMETSBURG FOOD PRIDE,50536,1307 S BROADWAY,,2025-02-25T12:40:58.468704
3616,LAURENS FOOD PRIDE,50554,410 W MAIN ST,POINT(-94.853219 42.846725),2025-02-25T12:40:58.468704
3618,WAL-MART 2716 / CEDAR RAPIDS,524040,3601 29TH AVE SW,POINT(-91.718042 41.949215),2025-02-25T12:40:58.468704
3621,"JENSEN LIQUORS, LTD.",51201,615  2ND AVE,POINT(-95.854899 43.184242),2025-02-25T12:40:58.468704
3622,WAL-MART 1415 / SPIRIT LAKE,513600,2600 HWY 71,POINT(-95.067104232 43.430583891),2025-02-25T12:40:58.468704
3624,WAL-MART 0748 / NEWTON,502080,300 IOWA SPEEDWAY DR,POINT(-93.011708 41.697125),2025-02-25T12:40:58.468704
3625,WAL-MART 0892 / ANKENY,500210,1002 SE NATIONAL DR,POINT(-93.582348 41.704864),2025-02-25T12:40:58.468704
3626,WAL-MART 2714 / SPENCER,513010,500  11TH ST,POINT(-95.152474 43.126816),2025-02-25T12:40:58.468704
3628,WAL-MART 1528 / CEDAR RAPIDS,52402,2645 BLAIRS FERRY RD NE,POINT(-91.680734 42.034748),2025-02-25T12:40:58.468704
3629,WAL-MART 1965 / COUNCIL BLUFFS,51503,3200 MANAWA DR,,2025-02-25T12:40:58.468704
3631,AUDUBON FOOD PRIDE,50025,104 MARKET ST PO BOX 206,POINT(-94.93625 41.723057),2025-02-25T12:40:58.468704
3632,WAL-MART 2004 / DUBUQUE,520030,4200 DODGE ST,POINT(-90.736294999 42.487460003),2025-02-25T12:40:58.468704
3635,CLARK'S FOOD MART / OGDEN,50212,302 WEST WALNUT ST,POINT(-94.031178 42.039076),2025-02-25T12:40:58.468704
3642,FRAISE FOODS / SONNY'S SUPERMARKET,52656,327  5TH ST,POINT(-91.452491 40.717867),2025-02-25T12:40:58.468704
3644,WAL-MART 2764 / ALTOONA,500090,3501 8TH ST SW,POINT(-93.504802 41.644194),2025-02-25T12:40:58.468704
3645,WAL-MART 1764 / WINDSOR HEIGHTS,503110,1001  73RD ST,POINT(-93.714195 41.597673),2025-02-25T12:40:58.468704
3647,WAL-MART 2889 / CLINTON,527320,2715 SOUTH 25TH ST,POINT(-90.245005 41.818874),2025-02-25T12:40:58.468704
3648,FAIRBANK FOOD CENTER,506290,102  4TH ST NORTH BOX 434,POINT(-92.047352 42.639631),2025-02-25T12:40:58.468704
3650,"SPIRITS, STOGIES AND STUFF",510250,118 SOUTH MAIN ST.,POINT(-95.544794 42.488704),2025-02-25T12:40:58.468704
3651,WAL-MART 1491 / INDIANOLA,501250,1500 NORTH JEFFERSON,,2025-02-25T12:40:58.468704
3652,DISCOUNT LIQUORS OF IDA GROVE,51445,604 W 2ND,POINT(-94.876368 42.063517),2025-02-25T12:40:58.468704
3654,THE BEVERAGE SHOP / BELMOND,50421,207 E MAIN ST,POINT(-93.615247 42.845901),2025-02-25T12:40:58.468704
3655,M AND M LIQUOR STORE,51104,2763 FLOYD BLVD,POINT(-96.380853 42.518796),2025-02-25T12:40:58.468704
3656,TARGET STORE T-1767 / ANKENY,500210,2135 SE DELAWARE AVE,POINT(-93.581201 41.708563),2025-02-25T12:40:58.468704
3660,WAL-MART 2935 / KNOXVILLE,501380,814 W BELL AVE,POINT(-93.107773 41.306191),2025-02-25T12:40:58.468704
3663,WAL-MART 1496 / WATERLOO,507020,1334 FLAMMANG DR,POINT(-92.330801 42.460238),2025-02-25T12:40:58.468704
3664,SHADE TREE LIQUORS,504590,90 10TH ST S,POINT(-93.218339 43.443739),2025-02-25T12:40:58.468704
3666,TARGET STORE T-1771 / CEDAR RAPIDS,52404,3400 EDGEWOOD RD SW,POINT(-91.716111 41.944272),2025-02-25T12:40:58.468704
3670,WAL-MART 2827 / CORALVILLE,522410,2801 COMMERCE DR,POINT(-91.61228 41.6957),2025-02-25T12:40:58.468704
3676,T AND M FOODS,506360,107 E TRAER,POINT(-92.801846 42.895914),2025-02-25T12:40:58.468704
3677,BARB'S SERVICE,51338,1290 HWY 18,POINT(-95.329171 43.183718),2025-02-25T12:40:58.468704
3678,"SMOKE SHOP, THE",503200,1918 SE 14TH ST,POINT(-93.597011 41.570844),2025-02-25T12:40:58.468704
3679,FRANKLIN STREET FLORAL & GIFT,521590,103 FRANKLIN ST,POINT(-91.390767 43.055133),2025-02-25T12:40:58.468704
3682,JUMBO'S,50483,110 E MAIN ST,POINT(-93.990256 43.088341),2025-02-25T12:40:58.468704
3688,FREDERICKSBURG FOOD CENTER,50630,100 W MAIN ST,POINT(-92.199473 42.965098),2025-02-25T12:40:58.468704
3690,TARGET STORE T-1792 / WATERLOO,50702,1501 E SAN MARNAN,POINT(-92.325387 42.464521),2025-02-25T12:40:58.468704
3691,TARGET STORE T-1791 / URBANDALE,503220,11148 PLUM DR,POINT(-93.769776 41.646972),2025-02-25T12:40:58.468704
3692,WILKIE LIQUORS,52314,724  1ST ST E,POINT(-91.960918 41.994458),2025-02-25T12:40:58.468704
3695,MRS. B'S LIQUOR,510500,623 S MARION ST,POINT(-95.977022 42.808951),2025-02-25T12:40:58.468704
3696,WAL-MART 1723 / DES MOINES,50315,5101 SE 14TH ST,,2025-02-25T12:40:58.468704
3697,OKY DOKY #2 / DUBUQUE,52004,51 W 32ND ST PO BOX 300,POINT(-90.683356 42.52717),2025-02-25T12:40:58.468704
3698,INGERSOLL WINE MERCHANTS,502660,1300  50TH ST,POINT(-93.771159 41.590871),2025-02-25T12:40:58.468704
3700,AVOCA LIQUOR,51521,158 SOUTH ELM,POINT(-95.339412 41.476306),2025-02-25T12:40:58.468704
3704,CELTICS BEVERAGE COMPANY,505360,1122 BROADWAY,POINT(-94.678807 43.10937),2025-02-25T12:40:58.468704
3705,LIQUOR LOCKER,512460,507 1ST AVE #100,POINT(-96.171733051 43.431893386),2025-02-25T12:40:58.468704
3707,TARGET STORE T-1768 / CEDAR RAPIDS,524020,1030 BLAIRS FERRY RD,POINT(-91.65109 42.03521),2025-02-25T12:40:58.468704
3710,NEW YORK DOLLAR STORE,527380,219 MAIN ST,POINT(-91.360496 41.279559),2025-02-25T12:40:58.468704
3712,MONTE SPIRITS,501710,109 N 4TH ST,POINT(-92.523692 41.585429),2025-02-25T12:40:58.468704
3713,WAL-MART 0810 / MASON CITY,504010,4151  4TH ST SW,POINT(-93.261648 43.148239),2025-02-25T12:40:58.468704
3715,KIMBERLY MART / DAVENPORT,528070,1714 E KIMBERLY RD,POINT(-90.550657 41.556966),2025-02-25T12:40:58.468704
3717,THE LIQUOR STOP / SUMNER,50674,201 W 1ST ST,POINT(-92.099221 42.847479),2025-02-25T12:40:58.468704
3719,WAL-MART 0581 / MARSHALLTOWN,501580,2802 S CENTER ST,POINT(-92.909027968 42.012054004),2025-02-25T12:40:58.468704
3721,WAL-MART 0913 / DECORAH,521010,1798 OLD STAGE RD,POINT(-91.752933 43.290185),2025-02-25T12:40:58.468704
3722,WAL-MART 1361 / SIOUX CITY,511060,3400 SINGING HILLS BLVD,POINT(-96.3644 42.43607),2025-02-25T12:40:58.468704
3723,J D SPIRITS LIQUOR,510400,1023  9TH ST,POINT(-96.095845 42.025841),2025-02-25T12:40:58.468704
3725,ARMSTRONG LIQUOR STORE,50514,101  6TH ST,POINT(-94.480204 43.39966),2025-02-25T12:40:58.468704
3726,WAL-MART 1285 / OTTUMWA,52501,1940 VENTURE DR,POINT(-92.45612 41.01303),2025-02-25T12:40:58.468704
3728,BREWSKI'S BEVERAGE,515030,726 CREEK TOP,POINT(-95.854809 41.262316),2025-02-25T12:40:58.468704
3731,WAL-MART 1241 / DAVENPORT,52807,5811 ELMORE AVE,POINT(-90.524315997 41.580753998),2025-02-25T12:40:58.468704
3732,NORTH SCOTT FOODS,527480,425 E LECLAIRE RD,POINT(-90.577311 41.654695),2025-02-25T12:40:58.468704
3734,"SHORTEE'S PIT STOP, INC.",51245,215 S RERICK AVE,POINT(-95.624301 43.085223),2025-02-25T12:40:58.468704
3735,C B LIQUOR,525770,1202 A AVE EAST,POINT(-92.631487 41.296286),2025-02-25T12:40:58.468704
3738,HARTIG DRUG COMPANY #4 / DUBUQUE,52001,2225 CENTRAL AVE,POINT(-90.6715 42.51383),2025-02-25T12:40:58.468704
3740,HOMETOWN FOODS / WATERLOO,50702,1010 E MITCHELL AVE,POINT(-92.343118 42.476639),2025-02-25T12:40:58.468704
3742,WAL-MART 1625 / LEMARS,510310,1111 HOLTON DR,POINT(-96.185499 42.780675),2025-02-25T12:40:58.468704
3744,RANDY'S NEIGHBORHOOD MARKET / DYERSVILLE,52040,733 16TH AVE SE,POINT(-91.11586 42.47027),2025-02-25T12:40:58.468704
3747,T-N-T LIQUOR,52591,110 SOUTH MAIN,POINT(-92.205105 41.333293),2025-02-25T12:40:58.468704
3749,WAL-MART 1526 / STORM LAKE,505880,1831 LAKE AVE NW,POINT(-95.200739 42.663904),2025-02-25T12:40:58.468704
3756,MAIN STREET LIQUORS / MANNING,514550,316 MAIN ST,POINT(-95.065122 41.908573),2025-02-25T12:40:58.468704
3757,WAL-MART 3590 / SIOUX CITY,511080,3101 FLOYD BLVD,POINT(-96.372385 42.531158),2025-02-25T12:40:58.468704
3760,BRADY MART / DAVENPORT,52803,3107 N BRADY ST,,2025-02-25T12:40:58.468704
3761,CHEESE'S FOOD CENTER,50851,200 N WALNUT ST,POINT(-94.560455 40.882645),2025-02-25T12:40:58.468704
3762,WINE AND SPIRITS GALLERY,503220,7690 HICKMAN RD,,2025-02-25T12:40:58.468704
3763,MAIN STREET LIQUORS / HAWARDEN,51023,911 CENTRAL AVE,POINT(-96.485189 42.9961),2025-02-25T12:40:58.468704
3766,KOLBY'S LIQUOR STORE,50659,419 W MILWAUKEE,POINT(-92.323029 43.066752),2025-02-25T12:40:58.468704
3769,WAL-MART 0753 / CEDAR FALL,506130,525 BRANDILYNN BLVD,POINT(-92.440394 42.485042),2025-02-25T12:40:58.468704
3772,SHOP N SAVE #1 / MLK PKWY,50314,2127 M L KING JR PKWY,,2025-02-25T12:40:58.468704
3773,BENZ DISTRIBUTING,52401,501 7TH AVE SE,POINT(-91.659875 41.97574),2025-02-25T12:40:58.468704
3774,EAGLE COUNTRY MARKET / DUBUQUE,52001,1800 ELM ST,POINT(-90.665763 42.511105),2025-02-25T12:40:58.468704
3776,WAL-MART 5115 / DAVENPORT,52806,3101 WEST KIMBERLY RD,POINT(-90.620069 41.559268),2025-02-25T12:40:58.468704
3778,FAMILY PANTRY,50310,4538 LOWER BEAVER RD,POINT(-93.665871 41.638673),2025-02-25T12:40:58.468704
3779,"STATION WINE AND SPIRITS, T",50501,2324 N 15TH ST,POINT(-94.177993 42.529612),2025-02-25T12:40:58.468704
3782,BENDER FOODS / GUTTENBERG,520520,619 S HWY 52,POINT(-91.100489 42.77964),2025-02-25T12:40:58.468704
3783,DYNO'S WINE AND SPIRITS / POCAHONTAS,50574,14 1/2 E ELM,POINT(-94.667311 42.732607),2025-02-25T12:40:58.468704
3784,HARTIG DRUG #14 / INDEPENDENCE,506440,200  1ST ST EAST,POINT(-91.893016 42.468721),2025-02-25T12:40:58.468704
3785,SOUTHSIDE TOBACCO AND LIQUOR,50315,2424 SW 9TH ST,POINT(-93.624729 41.56373),2025-02-25T12:40:58.468704
3789,WAL-MART 1393 / OSKALOOSA,525770,2203 A AVENUE WEST,POINT(-92.669924 41.298516),2025-02-25T12:40:58.468704
3790,WAL-MART 0784 / MT PLEASAN,526410,1045 N GRAND AVE,POINT(-91.541853981 40.978941019),2025-02-25T12:40:58.468704
3791,PIT STOP LIQUOR AND TOBACCO,50129,111 E HARRISON ST,POINT(-94.374156 42.014308),2025-02-25T12:40:58.468704
3797,THE LIQUOR STORE / DAVENPORT,52806,211  W 53RD ST,POINT(-90.576113 41.574536),2025-02-25T12:40:58.468704
3798,OLD CALLIOPE LIQUOR,51023,2021 AVE E,POINT(-96.487949 43.008899),2025-02-25T12:40:58.468704
3803,STRAWBERRY FOODS AND DELI,52076,128 W MISSION,POINT(-91.535736 42.683731),2025-02-25T12:40:58.468704
3805,WASHINGTON STREET MINI MART,528040,1601 WASHINGTON ST,POINT(-90.595987975 41.53596798),2025-02-25T12:40:58.468704
3806,TARGET STORE T-1901 / WDM,50266,5405 MILLS CIVIC PKWY,POINT(-93.779823 41.559272),2025-02-25T12:40:58.468704
3808,THRIFTWAY,50651,300  4TH ST,POINT(-92.190813 42.316243),2025-02-25T12:40:58.468704
3811,WAL-MART 1431 / KEOKUK,52632,300 NORTH PARK DR,POINT(-91.407263 40.418589),2025-02-25T12:40:58.468704
3812,OASIS LIQUOR / STORM LAKE,50588,6087 HWY 110 SOUTH,POINT(-95.239503 42.634223),2025-02-25T12:40:58.468704
3813,CGI FOODS,508540,104 NORTH FILLMORE,POINT(-94.238806 40.714826),2025-02-25T12:40:58.468704
3814,COSTCO WHOLESALE #788 / WDM,502660,7205 MILLS CIVIC PKWY,POINT(-93.806489 41.561342),2025-02-25T12:40:58.468704
3816,SWILS,51566,200 E OAK ST,POINT(-95.230032 41.016691),2025-02-25T12:40:58.468704
3818,ROUND WINDOW LIQUOR,501380,703 W PLEASANT ST,POINT(-93.105641 41.320746),2025-02-25T12:40:58.468704
3819,QUILLINS DECORAH,521010,915 SHORT ST,POINT(-91.797771 43.291023),2025-02-25T12:40:58.468704
3820,"CHARLIE'S WINE AND SPIRITS,",511030,507 W 19TH ST,POINT(-96.420177033 42.510926985),2025-02-25T12:40:58.468704
3822,THE SECRET CELLAR,523380,1205 CURTIS BR RD NE,POINT(-91.646067 41.847398),2025-02-25T12:40:58.468704
3825,SHOP N SAVE #2 / E 14TH,503160,1372 E 14TH ST,POINT(-93.60052 41.60488),2025-02-25T12:40:58.468704
3826,LAKESIDE HOTEL & CASINO,502130,777 CASINO DR,POINT(-93.797561 41.040078),2025-02-25T12:40:58.468704
3829,GARY'S FOODS / MT VERNON,523140,715  1ST AVE S,,2025-02-25T12:40:58.468704
3830,WAL-MART 1435 / CRESTON,508010,806 LAUREL ST,POINT(-94.372786 41.047714),2025-02-25T12:40:58.468704
3831,THE MARKET OF MADRID,50156,301 ANNEX RD,POINT(-93.815365 41.87894),2025-02-25T12:40:58.468704
3832,DIRECT LIQUOR / ALVORD,51230,211 MAIN ST,POINT(-96.301157 43.342837),2025-02-25T12:40:58.468704
3833,WAL-MART 3394 / ATLANTIC,50022,1905 EAST 7TH ST,POINT(-94.986241 41.403855),2025-02-25T12:40:58.468704
3838,SCHNUCKS / BETTENDORF,52722,858 MIDDLE RD,POINT(-90.520013 41.539421),2025-02-25T12:40:58.468704
3841,HARTIG DRUG COMPANY #2 / LOCUST,520010,157 LOCUST ST,POINT(-90.665439 42.495308),2025-02-25T12:40:58.468704
3842,BANCROFT LIQUOR STORE,505170,107 N PORTLAND ST PO BX 222,POINT(-94.218 43.29355),2025-02-25T12:40:58.468704
3845,OTHO CONVENIENCE AND FOOD,505690,210 NORTH HWY,POINT(-94.150427 42.422303),2025-02-25T12:40:58.468704
3847,LOGAN AVE CONVENIENCE STORE,50703,735 LOGAN AVE,POINT(-92.337744 42.510453),2025-02-25T12:40:58.468704
3849,HARTIG DRUG CO #6 / DYERSVILLE,520400,711  16TH AVE SE,POINT(-91.11615 42.47034),2025-02-25T12:40:58.468704
3852,CLARK OF CEDAR RAPIDS,52405,502 E AVE NW,POINT(-91.680323 41.977958),2025-02-25T12:40:58.468704
